date,adj_close,close,high,low,open,volume
,VOO,VOO,VOO,VOO,VOO,VOO
2021-05-05,356.98028564453125,382.1700134277344,383.9100036621094,381.44000244140625,383.7200012207031,4410700
2021-05-06,359.8852844238281,385.2799987792969,385.3699951171875,380.2699890136719,382.260009765625,4737300
2021-05-07,362.4539794921875,388.0299987792969,388.67999267578125,385.3299865722656,386.0199890136719,3516600
2021-05-10,358.9044189453125,384.2300109863281,388.6600036621094,384.0899963378906,388.4100036621094,5942700
2021-05-11,355.7565612792969,380.8599853515625,381.739990234375,376.95001220703125,379.75,7081500
2021-05-12,348.1624755859375,372.7300109863281,379.2699890136719,372.1300048828125,378.0400085449219,7707400
2021-05-13,352.30047607421875,377.1600036621094,379.04998779296875,374.1700134277344,374.2099914550781,7179100
2021-05-14,357.7088623046875,382.95001220703125,383.7900085449219,379.80999755859375,379.80999755859375,5167900
2021-05-17,356.84942626953125,382.0299987792969,382.75,380.0,381.8999938964844,3781600
2021-05-18,353.76702880859375,378.7300109863281,382.4700012207031,378.5400085449219,382.25,3128300
2021-05-19,352.8328857421875,377.7300109863281,377.8399963378906,372.6199951171875,374.05999755859375,5086300
2021-05-20,356.5972595214844,381.760009765625,382.989990234375,378.45001220703125,378.57000732421875,4776700
2021-05-21,356.3263854980469,381.4700012207031,384.45001220703125,381.010009765625,383.2300109863281,3567500
2021-05-24,359.9225769042969,385.32000732421875,386.3999938964844,383.44000244140625,383.69000244140625,2962500
2021-05-25,359.1659240722656,384.510009765625,386.760009765625,383.94000244140625,386.3999938964844,4031800
2021-05-26,359.81982421875,385.2099914550781,385.75,384.07000732421875,385.0899963378906,2642700
2021-05-27,359.97869873046875,385.3800048828125,386.7799987792969,385.32000732421875,386.2799987792969,3015900
2021-05-28,360.6792297363281,386.1300048828125,387.2699890136719,385.94000244140625,387.0299987792969,3370100
2021-06-01,360.39898681640625,385.8299865722656,388.6199951171875,385.3800048828125,388.5,4389000
2021-06-02,361.0061340332031,386.4800109863281,387.239990234375,385.4700012207031,386.45001220703125,3209200
2021-06-03,359.6330261230469,385.010009765625,386.1099853515625,382.70001220703125,384.1700134277344,3391000
2021-06-04,362.8929748535156,388.5,388.79998779296875,386.760009765625,386.80999755859375,2628100
2021-06-07,362.5848083496094,388.1700134277344,388.69000244140625,387.25,388.5199890136719,2500600
2021-06-08,362.64080810546875,388.2300109863281,389.0799865722656,386.44000244140625,389.0,2386600
2021-06-09,362.071044921875,387.6199951171875,389.1300048828125,387.4100036621094,389.0799865722656,2968100
2021-06-10,363.7430114746094,389.4100036621094,390.3599853515625,387.5799865722656,388.8599853515625,2611800
2021-06-11,364.378173828125,390.0899963378906,390.20001220703125,388.7300109863281,390.0,2241500
2021-06-14,365.2935791015625,391.07000732421875,391.07000732421875,389.0,390.2099914550781,2252200
2021-06-15,364.5276794433594,390.25,391.20001220703125,389.4100036621094,391.1499938964844,2405000
2021-06-16,362.52874755859375,388.1099853515625,390.5799865722656,386.0199890136719,390.4200134277344,4194300
2021-06-17,362.3979187011719,387.9700012207031,388.9100036621094,385.5,387.6199951171875,4065300
2021-06-18,357.5874328613281,382.82000732421875,385.3800048828125,382.5199890136719,384.7900085449219,5211100
2021-06-21,362.5940856933594,388.17999267578125,388.3800048828125,383.6499938964844,384.5,4389800
2021-06-22,364.518310546875,390.239990234375,391.0899963378906,387.4700012207031,388.239990234375,2705400
2021-06-23,364.1259765625,389.82000732421875,391.1400146484375,389.70001220703125,390.3500061035156,2404200
2021-06-24,366.2090148925781,392.04998779296875,392.5199890136719,391.6700134277344,391.8900146484375,2987800
2021-06-25,367.56341552734375,393.5,393.9200134277344,392.5400085449219,392.8999938964844,2862800
2021-06-28,368.32940673828125,394.32000732421875,394.45001220703125,392.8299865722656,394.0299987792969,2418500
2021-06-29,368.49151611328125,393.1600036621094,393.94000244140625,392.6600036621094,393.3500061035156,2927600
2021-06-30,368.82891845703125,393.5199890136719,394.1300048828125,392.7200012207031,392.7200012207031,3795900
2021-07-01,370.9096374511719,395.739990234375,395.8500061035156,394.2099914550781,394.29998779296875,3414500
2021-07-02,373.7308044433594,398.75,399.04998779296875,396.5299987792969,396.8500061035156,4363100
2021-07-06,373.0278625488281,398.0,398.989990234375,395.29998779296875,398.7699890136719,4331300
2021-07-07,374.3118896484375,399.3699951171875,399.6600036621094,396.67999267578125,398.6700134277344,4747800
2021-07-08,371.3314208984375,396.19000244140625,396.8800048828125,393.0199890136719,394.20001220703125,5817100
2021-07-09,375.2491149902344,400.3699951171875,400.6499938964844,397.4200134277344,397.6300048828125,3332200
2021-07-12,376.6082458496094,401.82000732421875,402.0299987792969,399.8699951171875,400.29998779296875,2929200
2021-07-13,375.3335266113281,400.4599914550781,402.5,400.17999267578125,401.0799865722656,4313100
2021-07-14,375.8490905761719,401.010009765625,402.57000732421875,399.82000732421875,402.05999755859375,3332200
2021-07-15,374.6399841308594,399.7200012207031,400.3800048828125,397.80999755859375,399.739990234375,4483900
2021-07-16,371.7250671386719,396.6099853515625,400.8800048828125,396.1400146484375,400.8399963378906,4516600
2021-07-19,366.1671142578125,390.67999267578125,392.260009765625,387.92999267578125,391.7799987792969,12336200
2021-07-20,371.3407897949219,396.20001220703125,397.5,390.010009765625,391.3500061035156,4043100
2021-07-21,374.46185302734375,399.5299987792969,399.6199951171875,397.2699890136719,397.4800109863281,2996600
2021-07-22,375.2585754394531,400.3800048828125,400.55999755859375,398.70001220703125,399.7099914550781,2575700
2021-07-23,379.007568359375,404.3800048828125,404.75,401.5799865722656,402.1700134277344,3151900
2021-07-26,379.9729919433594,405.4100036621094,405.4200134277344,403.82000732421875,403.9200134277344,2374300
2021-07-27,378.2858581542969,403.6099853515625,404.45001220703125,400.79998779296875,404.45001220703125,3626100
2021-07-28,378.07965087890625,403.3900146484375,404.760009765625,402.0400085449219,404.1700134277344,3763700
2021-07-29,379.71051025390625,405.1300048828125,406.1300048828125,404.3500061035156,404.3599853515625,2274200
2021-07-30,377.8547058105469,403.1499938964844,404.5299987792969,402.4700012207031,402.5899963378906,5204500
2021-08-02,377.0862121582031,402.3299865722656,405.3599853515625,401.94000244140625,404.7799987792969,5814700
2021-08-03,380.1322021484375,405.5799865722656,405.6600036621094,400.9200134277344,403.0799865722656,4129600
2021-08-04,378.31396484375,403.6400146484375,404.8599853515625,403.3399963378906,404.30999755859375,3880200
2021-08-05,380.67584228515625,406.1600036621094,406.19000244140625,404.3800048828125,404.70001220703125,3052800
2021-08-06,381.3318786621094,406.8599853515625,407.17999267578125,406.1700134277344,406.44000244140625,2486900
2021-08-09,380.9664306640625,406.4700012207031,407.04998779296875,405.69000244140625,406.75,1984400
2021-08-10,381.44439697265625,406.9800109863281,407.6700134277344,406.2300109863281,406.9100036621094,2400700
2021-08-11,382.3629150390625,407.9599914550781,408.07000732421875,406.9100036621094,408.0,3554400
2021-08-12,383.478271484375,409.1499938964844,409.3299865722656,406.9700012207031,407.82000732421875,2319300
2021-08-13,384.2374572753906,409.9599914550781,409.9599914550781,409.17999267578125,409.6400146484375,2253800
2021-08-16,385.15594482421875,410.94000244140625,411.010009765625,407.1499938964844,408.7099914550781,3379100
2021-08-17,382.6160583496094,408.2300109863281,409.04998779296875,405.30999755859375,408.4100036621094,5186300
2021-08-18,378.50140380859375,403.8399963378906,408.75,403.5400085449219,407.2200012207031,4878300
2021-08-19,379.03564453125,404.4100036621094,405.54998779296875,400.92999267578125,401.0899963378906,5505700
2021-08-20,382.0348815917969,407.6099853515625,407.9200134277344,404.260009765625,404.67999267578125,3263600
2021-08-23,385.4184265136719,411.2200012207031,412.0799865722656,409.2300109863281,409.25,3259400
2021-08-24,386.0275573730469,411.8699951171875,412.3599853515625,411.3500061035156,411.8999938964844,3006500
2021-08-25,386.7399597167969,412.6300048828125,413.2099914550781,411.6700134277344,412.05999755859375,3261400
2021-08-26,384.4811706542969,410.2200012207031,412.6600036621094,410.20001220703125,412.4100036621094,4707600
2021-08-27,387.8927001953125,413.8599853515625,414.3299865722656,411.0199890136719,411.0899963378906,3882200
2021-08-30,389.67352294921875,415.760009765625,416.55999755859375,414.3900146484375,414.6600036621094,2811800
2021-08-31,389.008056640625,415.04998779296875,416.0199890136719,414.5799865722656,415.6600036621094,6062900
2021-09-01,389.4203796386719,415.489990234375,416.5899963378906,415.1600036621094,416.04998779296875,3256400
2021-09-02,390.5827331542969,416.7300109863281,417.44000244140625,415.5,416.79998779296875,2835500
2021-09-03,390.4327087402344,416.57000732421875,417.05999755859375,415.1600036621094,415.5799865722656,3740000
2021-09-07,388.98931884765625,415.0299987792969,416.2900085449219,414.4200134277344,416.2699890136719,3542500
2021-09-08,388.61444091796875,414.6300048828125,415.260009765625,412.6700134277344,414.5299987792969,4012600
2021-09-09,386.8710632324219,412.7699890136719,416.07000732421875,412.57000732421875,414.3399963378906,3887800
2021-09-10,383.8812561035156,409.5799865722656,415.1000061035156,409.4200134277344,414.69000244140625,4035500
2021-09-13,384.78106689453125,410.5400085449219,412.7099914550781,408.30999755859375,412.5199890136719,4738300
2021-09-14,382.78472900390625,408.4100036621094,412.17999267578125,407.489990234375,412.0199890136719,3657700
2021-09-15,385.9807434082031,411.82000732421875,412.260009765625,407.70001220703125,408.7900085449219,3891400
2021-09-16,385.31524658203125,411.1099853515625,412.19000244140625,408.2300109863281,411.2699890136719,3351500
2021-09-17,381.53814697265625,407.0799865722656,410.7799987792969,406.7699890136719,410.3500061035156,5396100
2021-09-20,375.30548095703125,400.42999267578125,402.6400146484375,395.57000732421875,401.1099853515625,10942700
2021-09-21,374.9399108886719,400.0400085449219,403.8999938964844,399.44000244140625,402.6600036621094,6418100
2021-09-22,378.55767822265625,403.8999938964844,405.8500061035156,401.260009765625,402.1700134277344,6004800
2021-09-23,383.1314392089844,408.7799987792969,410.32000732421875,405.4700012207031,405.7099914550781,4098000
2021-09-24,383.768798828125,409.4599914550781,410.1300048828125,406.95001220703125,407.1700134277344,3417700
2021-09-27,382.68157958984375,408.29998779296875,409.57000732421875,407.5899963378906,408.4200134277344,3546600
2021-09-28,375.0335998535156,400.1400146484375,405.8699951171875,399.3299865722656,405.54998779296875,8234300
2021-09-29,375.6241455078125,399.4599914550781,401.7900085449219,398.8599853515625,400.1000061035156,4724200
2021-09-30,370.8661193847656,394.3999938964844,401.5199890136719,394.3399963378906,400.8500061035156,9511200
2021-10-01,375.3044128417969,399.1199951171875,400.8500061035156,392.7699890136719,396.2300109863281,8482200
2021-10-04,370.6873779296875,394.2099914550781,398.94000244140625,391.9599914550781,398.1199951171875,8820400
2021-10-05,374.2887878417969,398.0400085449219,400.3500061035156,394.7900085449219,395.55999755859375,5523200
2021-10-06,375.9532165527344,399.80999755859375,400.0199890136719,393.05999755859375,394.6499938964844,6590000
2021-10-07,379.1879577636719,403.25,406.04998779296875,402.8500061035156,403.07000732421875,4409200
2021-10-08,378.47332763671875,402.489990234375,404.3900146484375,401.94000244140625,404.0400085449219,3960900
2021-10-11,375.7181396484375,399.55999755859375,404.739990234375,399.55999755859375,401.9100036621094,3695700
2021-10-12,374.9659423828125,398.760009765625,400.9200134277344,397.8699951171875,400.54998779296875,6201300
2021-10-13,376.16949462890625,400.0400085449219,400.8800048828125,396.75,399.6400146484375,6492400
2021-10-14,382.488525390625,406.760009765625,406.95001220703125,403.2200012207031,403.70001220703125,3785200
2021-10-15,385.46929931640625,409.92999267578125,410.260009765625,408.2799987792969,408.9200134277344,3501600
2021-10-18,386.64471435546875,411.17999267578125,411.4599914550781,407.5299987792969,408.20001220703125,3402700
2021-10-19,389.65386962890625,414.3800048828125,414.3800048828125,412.1400146484375,412.739990234375,2838300
2021-10-20,391.16778564453125,415.989990234375,416.2200012207031,414.6499938964844,414.739990234375,3208200
2021-10-21,392.1269226074219,417.010009765625,417.239990234375,414.94000244140625,415.3800048828125,2579500
2021-10-22,391.7319641113281,416.5899963378906,418.0,414.70001220703125,416.5799865722656,3648900
2021-10-25,393.7630920410156,418.75,419.1400146484375,415.92999267578125,417.6400146484375,2511500
2021-10-26,394.1392517089844,419.1499938964844,421.5299987792969,418.8599853515625,420.2699890136719,3085300
2021-10-27,392.42779541015625,417.3299865722656,420.2900085449219,417.2799987792969,419.6600036621094,2873500
2021-10-28,396.26434326171875,421.4100036621094,421.44000244140625,418.75,418.7799987792969,3643600
2021-10-29,396.9696044921875,422.1600036621094,422.5199890136719,418.8699951171875,419.1499938964844,4637400
2021-11-01,397.8064880371094,423.04998779296875,423.57000732421875,421.2799987792969,423.19000244140625,3937300
2021-11-02,399.3486328125,424.69000244140625,424.9599914550781,423.010009765625,423.1499938964844,2989200
2021-11-03,401.755859375,427.25,427.6600036621094,423.69000244140625,424.1400146484375,3562900
2021-11-04,403.63653564453125,429.25,429.3699951171875,427.5400085449219,427.8500061035156,4287300
2021-11-05,405.0093688964844,430.7099914550781,432.760009765625,429.29998779296875,431.54998779296875,4942900
2021-11-08,405.4983215332031,431.2300109863281,432.3399963378906,430.5,431.8800048828125,3511600
2021-11-09,404.0784606933594,429.7200012207031,431.75,428.3399963378906,431.55999755859375,4696000
2021-11-10,400.824951171875,426.260009765625,429.7300109863281,424.80999755859375,428.0899963378906,6350700
2021-11-11,400.95660400390625,426.3999938964844,427.82000732421875,426.3900146484375,427.70001220703125,3634600
2021-11-12,403.9373779296875,429.57000732421875,430.1700134277344,426.7300109863281,427.6600036621094,3655500
2021-11-15,404.1255187988281,429.7699890136719,431.010009765625,428.6499938964844,430.95001220703125,3122300
2021-11-16,405.6676025390625,431.4100036621094,432.5899963378906,429.4700012207031,429.5199890136719,3267000
2021-11-17,404.68975830078125,430.3699951171875,431.3900146484375,429.8399963378906,431.239990234375,3764900
2021-11-18,406.09075927734375,431.8599853515625,432.1700134277344,428.79998779296875,431.44000244140625,4732200
2021-11-19,405.3291015625,431.04998779296875,432.989990234375,430.3800048828125,431.8699951171875,4886200
2021-11-22,404.2572021484375,429.9100036621094,435.4100036621094,429.7200012207031,432.92999267578125,4868300
2021-11-23,404.78375244140625,430.4700012207031,431.2900085449219,427.0400085449219,429.57000732421875,6795200
2021-11-24,405.780517578125,431.5299987792969,431.75,427.7099914550781,428.55999755859375,4569600
2021-11-26,396.9507751464844,422.1400146484375,426.5199890136719,420.8999938964844,425.19000244140625,7702500
2021-11-29,401.7464294433594,427.239990234375,428.9800109863281,424.54998779296875,426.7099914550781,6300800
2021-11-30,394.05450439453125,419.05999755859375,426.6300048828125,418.6300048828125,424.79998779296875,8657600
2021-12-01,389.522216796875,414.239990234375,427.2200012207031,413.9700012207031,424.4700012207031,8337000
2021-12-02,395.4651184082031,420.55999755859375,422.05999755859375,414.0299987792969,414.4200134277344,10417700
2021-12-03,391.96697998046875,416.8399963378906,423.19000244140625,412.7699890136719,422.1199951171875,10228900
2021-12-06,396.6499328613281,421.82000732421875,423.6600036621094,417.0,419.4100036621094,7289500
2021-12-07,404.8025207519531,430.489990234375,431.1000061035156,426.94000244140625,426.9800109863281,4731900
2021-12-08,405.9403076171875,431.70001220703125,432.1400146484375,429.239990234375,430.95001220703125,4476500
2021-12-09,403.17578125,428.760009765625,431.32000732421875,428.6099853515625,430.4599914550781,5035400
2021-12-10,407.02178955078125,432.8500061035156,432.9599914550781,428.95001220703125,431.44000244140625,6238300
2021-12-13,403.41082763671875,429.010009765625,432.6600036621094,428.75,432.3599853515625,5923900
2021-12-14,400.6651306152344,426.0899963378906,428.239990234375,423.20001220703125,425.79998779296875,6522900
2021-12-15,406.9277038574219,432.75,432.9800109863281,423.6700134277344,426.1099853515625,6871300
2021-12-16,403.2510681152344,428.8399963378906,434.79998779296875,427.3500061035156,434.55999755859375,7159500
2021-12-17,399.0665283203125,424.3900146484375,428.7900085449219,422.6700134277344,425.8500061035156,8882700
2021-12-20,394.75042724609375,419.79998779296875,420.2200012207031,416.29998779296875,419.3900146484375,9903400
2021-12-21,401.7560729980469,425.69000244140625,425.8500061035156,419.5199890136719,421.6499938964844,6916700
2021-12-22,405.8143310546875,429.989990234375,430.0899963378906,425.32000732421875,425.45001220703125,4992200
2021-12-23,408.315185546875,432.6400146484375,434.1000061035156,430.8699951171875,430.9100036621094,5032700
2021-12-27,414.138427734375,438.80999755859375,438.82000732421875,433.95001220703125,433.9800109863281,4986300
2021-12-28,413.8269958496094,438.4800109863281,440.19000244140625,437.6600036621094,439.2799987792969,4865800
2021-12-29,414.3271179199219,439.010009765625,439.95001220703125,437.5400085449219,438.5,4596700
2021-12-30,413.1568908691406,437.7699890136719,440.3599853515625,437.32000732421875,439.3900146484375,3751800
2021-12-31,412.0243835449219,436.57000732421875,438.3800048828125,436.3900146484375,437.2300109863281,5185600
2022-01-03,414.5536804199219,439.25,439.2699890136719,435.6400146484375,437.92999267578125,6017300
2022-01-04,414.38385009765625,439.07000732421875,441.260009765625,437.2200012207031,440.5799865722656,6262200
2022-01-05,406.44659423828125,430.6600036621094,439.4100036621094,430.5299987792969,438.7799987792969,7539600
2022-01-06,405.8992004394531,430.0799865722656,432.8299865722656,427.8999938964844,430.20001220703125,7971500
2022-01-07,404.4930114746094,428.5899963378906,431.3599853515625,427.20001220703125,430.2099914550781,6157500
2022-01-10,403.9644775390625,428.0299987792969,428.19000244140625,419.7699890136719,425.3800048828125,10481500
2022-01-11,407.5036315917969,431.7799987792969,431.95001220703125,424.7799987792969,427.67999267578125,7282400
2022-01-12,408.7211608886719,433.07000732421875,435.0400085449219,431.1400146484375,433.55999755859375,8270300
2022-01-13,403.0867919921875,427.1000061035156,434.7200012207031,426.0899963378906,434.0899963378906,7521300
2022-01-14,403.20941162109375,427.2300109863281,427.5799865722656,422.80999755859375,423.95001220703125,9960800
2022-01-18,396.1405944824219,419.739990234375,424.9800109863281,417.3299865722656,422.6199951171875,10681500
2022-01-19,391.97857666015625,415.3299865722656,422.5400085449219,415.07000732421875,421.1700134277344,8184100
2022-01-20,387.66552734375,410.760009765625,421.75,410.2900085449219,417.1700134277344,8907600
2022-01-21,380.04925537109375,402.69000244140625,411.92999267578125,402.6600036621094,409.7099914550781,16225900
2022-01-24,381.634765625,404.3699951171875,404.8800048828125,386.8399963378906,397.260009765625,22970700
2022-01-25,377.00079345703125,399.4599914550781,404.260009765625,392.7300109863281,398.1700134277344,16836300
2022-01-26,376.15142822265625,398.55999755859375,408.20001220703125,394.3399963378906,405.6600036621094,14377300
2022-01-27,374.2449951171875,396.5400085449219,405.9700012207031,394.82000732421875,402.92999267578125,12455200
2022-01-28,383.41851806640625,406.260009765625,406.3299865722656,393.29998779296875,397.82000732421875,12096800
2022-01-31,390.4307861328125,413.69000244140625,413.9700012207031,404.3500061035156,405.6700134277344,9200400
2022-02-01,392.9789733886719,416.3900146484375,417.0400085449219,410.8999938964844,414.3399963378906,8154900
2022-02-02,396.7257385253906,420.3599853515625,421.17999267578125,416.5400085449219,418.9800109863281,6726500
2022-02-03,387.50506591796875,410.5899963378906,416.42999267578125,409.7900085449219,414.5899963378906,7658300
2022-02-04,389.3265380859375,412.5199890136719,416.239990234375,408.05999755859375,410.3399963378906,8210000
2022-02-07,388.04302978515625,411.1600036621094,414.6199951171875,409.8999938964844,413.2300109863281,5620900
2022-02-08,391.18572998046875,414.489990234375,415.4599914550781,409.3500061035156,410.7200012207031,5565700
2022-02-09,396.9239196777344,420.57000732421875,420.8699951171875,418.3500061035156,418.54998779296875,6284500
2022-02-10,389.94940185546875,413.17999267578125,420.79998779296875,411.1400146484375,414.92999267578125,9260500
2022-02-11,382.1727294921875,404.94000244140625,415.20001220703125,403.57000732421875,413.1499938964844,10458600
2022-02-14,380.9269104003906,403.6199951171875,405.989990234375,400.239990234375,404.42999267578125,10167600
2022-02-15,387.0426330566406,410.1000061035156,410.2900085449219,407.4599914550781,408.17999267578125,6815000
2022-02-16,387.50506591796875,410.5899963378906,411.8900146484375,406.32000732421875,408.20001220703125,7743800
2022-02-17,379.2658996582031,401.8599853515625,407.9800109863281,401.2300109863281,407.489990234375,7541000
2022-02-18,376.8404235839844,399.2900085449219,403.30999755859375,397.0,402.1499938964844,10570800
2022-02-22,372.71612548828125,394.9200134277344,400.3699951171875,391.510009765625,397.04998779296875,10414700
2022-02-23,366.0057678222656,387.80999755859375,398.32000732421875,387.3800048828125,397.739990234375,12154900
2022-02-24,371.6307678222656,393.7699890136719,394.1700134277344,377.5,377.760009765625,21277200
2022-02-25,379.7471618652344,402.3699951171875,402.5199890136719,393.3999938964844,394.95001220703125,11665200
2022-02-28,378.7939758300781,401.3599853515625,402.8500061035156,396.0,397.17999267578125,11855900
2022-03-01,373.1124267578125,395.3399963378906,401.9200134277344,392.7900085449219,400.010009765625,9124400
2022-03-02,379.9642333984375,402.6000061035156,404.1000061035156,396.7799987792969,397.7200012207031,8185200
2022-03-03,378.0578308105469,400.5799865722656,405.5400085449219,398.8800048828125,405.0199890136719,8745300
2022-03-04,375.0000915527344,397.3399963378906,398.42999267578125,393.3699951171875,396.92999267578125,6317700
2022-03-07,363.9294738769531,385.6099853515625,397.0,385.55999755859375,396.7300109863281,8411500
2022-03-08,361.1831359863281,382.70001220703125,392.739990234375,381.6400146484375,385.760009765625,9356100
2022-03-09,370.8095703125,392.8999938964844,394.8500061035156,388.7200012207031,390.8800048828125,5812600
